"PSH12282";"Cartridges";"http://id.loc.gov/authorities/sh85020534#concept";"skos:exactMatch"
"PSH12315";"Computers";"http://id.loc.gov/authorities/sh85029552#concept";"skos:exactMatch"
"PSH12318";"Calculators";"http://id.loc.gov/authorities/sh85018798#concept";"skos:exactMatch"
"PSH12320";"Supercomputers";"http://id.loc.gov/authorities/sh85130580#concept";"skos:exactMatch"
"PSH12327";"Microcomputers";"http://id.loc.gov/authorities/sh85084804#concept";"skos:exactMatch"
"PSH12328";"Minicomputers";"http://id.loc.gov/authorities/sh85085693#concept";"skos:exactMatch"
"PSH12347";"Authentication";"http://id.loc.gov/authorities/sh85009783#concept";"skos:exactMatch"
"PSH12348";"Certification";"http://id.loc.gov/authorities/sh87000132#concept";"skos:exactMatch"
"PSH12361";"Internet";"http://id.loc.gov/authorities/sh92002816#concept";"skos:exactMatch"
"PSH12389";"Hardware";"http://id.loc.gov/authorities/sh85058890#concept";"skos:exactMatch"
"PSH1240";"Conglomerate";"http://id.loc.gov/authorities/sh85031089#concept";"skos:exactMatch"
"PSH12400";"Multiprocessors";"http://id.loc.gov/authorities/sh85088386#concept";"skos:exactMatch"
"PSH12412";"Cameras";"http://id.loc.gov/authorities/sh85019133#concept";"skos:exactMatch"
"PSH1243";"Trust";"http://id.loc.gov/authorities/sh85138261#concept";"skos:exactMatch"
"PSH1245";"Amalgamation";"http://id.loc.gov/authorities/sh85004093#concept";"skos:exactMatch"
"PSH12463";"Software";"http://id.loc.gov/authorities/sh99001417#concept";"skos:exactMatch"
"PSH12467";"Programming";"http://id.loc.gov/authorities/sh00007512#concept";"skos:exactMatch"
"PSH12468";"Microprogramming";"http://id.loc.gov/authorities/sh85084900#concept";"skos:exactMatch"
"PSH1248";"Risk";"http://id.loc.gov/authorities/sh85114195#concept";"skos:exactMatch"
"PSH12530";"Robotics";"http://id.loc.gov/authorities/sh85114628#concept";"skos:exactMatch"
"PSH12568";"Visualization";"http://id.loc.gov/authorities/sh85143939#concept";"skos:exactMatch"
"PSH12578";"Diseases";"http://id.loc.gov/authorities/sh85038411#concept";"skos:exactMatch"
"PSH12579";"Etiology";"http://id.loc.gov/authorities/sh00005666#concept";"skos:exactMatch"
"PSH12580";"Infection";"http://id.loc.gov/authorities/sh85066076#concept";"skos:exactMatch"
"PSH12584";"Tuberculosis";"http://id.loc.gov/authorities/sh85138408#concept";"skos:exactMatch"
"PSH12585";"Leprosy";"http://id.loc.gov/authorities/sh85076084#concept";"skos:exactMatch"
"PSH12586";"Mycoses";"http://id.loc.gov/authorities/sh85089198#concept";"skos:exactMatch"
"PSH12588";"Zoonoses";"http://id.loc.gov/authorities/sh85150001#concept";"skos:exactMatch"
"PSH12652";"Abortion";"http://id.loc.gov/authorities/sh85000196#concept";"skos:exactMatch"
"PSH12658";"Embolism";"http://id.loc.gov/authorities/sh85042696#concept";"skos:exactMatch"
"PSH12662";"Anemia";"http://id.loc.gov/authorities/sh85004940#concept";"skos:exactMatch"
"PSH12663";"Leukemia";"http://id.loc.gov/authorities/sh85076285#concept";"skos:exactMatch"
"PSH12672";"Obesity";"http://id.loc.gov/authorities/sh85093646#concept";"skos:exactMatch"
"PSH12689";"Allergy";"http://id.loc.gov/authorities/sh85003662#concept";"skos:exactMatch"
"PSH1269";"Competition";"http://id.loc.gov/authorities/sh85029337#concept";"skos:exactMatch"
"PSH12690";"Asthma";"http://id.loc.gov/authorities/sh85008860#concept";"skos:exactMatch"
"PSH12697";"Poisoning";"http://id.loc.gov/authorities/sh85103938#concept";"skos:exactMatch"
"PSH12703";"Innervation";"http://id.loc.gov/authorities/sh99002358#concept";"skos:exactMatch"
"PSH12704";"Secretion";"http://id.loc.gov/authorities/sh00007948#concept";"skos:exactMatch"
"PSH12706";"Enzymology";"http://id.loc.gov/authorities/sh96010093#concept";"skos:exactMatch"
"PSH12710";"Prevention";"http://id.loc.gov/authorities/sh99002416#concept";"skos:exactMatch"
"PSH12711";"Diagnosis";"http://id.loc.gov/authorities/sh85037489#concept";"skos:exactMatch"
"PSH12721";"Electrocardiography";"http://id.loc.gov/authorities/sh85042098#concept";"skos:exactMatch"
